0.327 0.00 0.23 
0.062 0.00 0.14 
0.012 0.00 0.19 
0.191 0.00 0.40 
0.316 0.00 0.22 
0.248 0.00 0.33 
0.186 0.00 0.33 
0.091 0.00 0.19 
0.084 0.00 0.15 
0.080 0.00 0.23 
0.084 0.03 0.23 
0.206 0.00 0.39 
0.014 0.00 0.18 
0.342 0.04 0.19 
0.029 0.00 0.18 
0.256 0.00 0.35 
0.363 0.02 0.14 
0.014 0.00 0.14 
0.287 0.00 0.26 
0.059 0.00 0.24 
0.277 0.00 0.33 
0.001 0.00 0.09 
0.214 0.00 0.38 
0.187 0.00 0.34 
0.306 0.23 0.17 
0.134 0.00 0.32 
0.197 0.00 0.39 
0.297 0.00 0.27 
0.050 0.00 0.10 
0.190 0.00 0.38 
0.018 0.00 0.12 
0.092 0.00 0.17 
0.293 0.00 0.33 
0.142 0.00 0.27 
0.239 0.00 0.35 
0.262 0.00 0.30 
0.219 0.00 0.38 
0.179 0.00 0.37 
0.200 0.00 0.38 
0.218 0.00 0.38 
0.096 0.00 0.23 
0.290 0.00 0.33 
0.119 0.00 0.25 
0.104 0.00 0.21 
0.219 0.00 0.43 
0.208 0.00 0.35 
0.054 0.00 0.11 
0.269 0.00 0.31 
0.047 0.00 0.13 
0.292 0.00 0.32 
0.278 0.00 0.32 
0.050 0.00 0.18 
0.107 0.00 0.25 
0.208 0.00 0.37 
0.356 0.00 0.15 
0.264 0.00 0.35 
0.169 0.00 0.38 
0.218 0.00 0.38 
0.047 0.00 0.14 
0.078 0.00 0.20 
0.308 0.00 0.22 
0.239 0.00 0.38 
0.238 0.00 0.38 
0.262 0.00 0.35 
0.210 0.00 0.37 
0.101 0.00 0.22 
0.090 0.00 0.27 
0.291 0.00 0.29 
0.282 0.00 0.31 
0.345 0.00 0.20 
0.258 0.00 0.35 
0.349 0.00 0.15 
0.274 0.00 0.26 
0.304 0.00 0.21 
0.208 0.00 0.37 
0.299 0.00 0.27 
0.010 0.00 0.17 
0.252 0.00 0.32 
0.364 0.00 0.17 
0.192 0.00 0.39 
0.221 0.00 0.36 
0.313 0.01 0.26 
0.236 0.00 0.41 
0.225 0.00 0.38 
0.258 0.00 0.30 
0.306 0.00 0.22 
0.309 0.00 0.30 
0.108 0.00 0.21 
0.188 0.00 0.35 
0.026 0.00 0.16 
0.104 0.00 0.28 
0.277 0.00 0.29 
0.095 0.00 0.18 
0.034 0.00 0.21 
0.031 0.00 0.15 
0.197 0.00 0.40 
0.345 0.00 0.15 
0.119 0.00 0.22 
0.213 0.00 0.37 
0.217 0.00 0.34 
0.195 0.00 0.35 
0.299 0.00 0.30 
0.246 0.00 0.33 
0.128 0.00 0.27 
0.105 0.00 0.36 
0.106 0.00 0.21 
0.219 0.00 0.36 
0.210 0.00 0.37 
0.118 0.00 0.35 
0.060 0.00 0.18 
0.124 0.00 0.23 
0.354 0.00 0.18 
0.248 0.00 0.34 
0.328 0.00 0.21 
0.129 0.00 0.28 
0.229 0.00 0.39 
0.275 0.00 0.25 
0.325 0.00 0.19 
0.308 0.00 0.30 
0.191 0.00 0.42 
0.108 0.09 0.23 
0.265 0.00 0.33 
0.114 0.00 0.27 
0.113 0.00 0.31 
0.266 0.00 0.31 
0.005 0.00 0.17 
0.103 0.00 0.25 
0.168 0.00 0.31 
0.117 0.00 0.24 
0.353 0.00 0.21 
0.216 0.00 0.38 
0.295 0.00 0.27 
0.200 0.00 0.35 
0.062 0.00 0.15 
0.112 0.00 0.26 
0.176 0.00 0.38 
0.098 0.00 0.16 
0.125 0.00 0.27 
0.027 0.00 0.11 
0.157 0.00 0.32 
0.348 0.04 0.22 
0.353 0.00 0.19 
0.299 0.00 0.25 
0.133 0.00 0.29 
0.265 0.00 0.32 
0.149 0.00 0.28 
0.334 0.00 0.28 
0.341 0.00 0.20 
0.098 0.00 0.23 
0.311 0.00 0.23 
0.014 0.00 0.17 
0.317 0.00 0.23 
0.170 0.00 0.36 
0.088 0.00 0.23 
0.005 0.00 0.17 
0.066 0.00 0.15 
0.073 0.00 0.20 
0.098 0.00 0.24 
0.064 0.00 0.19 
0.090 0.00 0.17 
0.217 0.00 0.35 
0.261 0.00 0.34 
0.345 0.02 0.19 
0.121 0.00 0.27 
0.056 0.48 0.15 
0.025 0.07 0.15 
0.240 0.00 0.35 
0.145 0.00 0.28 
0.172 0.00 0.36 
0.202 0.00 0.36 
0.161 0.00 0.33 
0.155 0.00 0.32 
0.056 0.00 0.17 
0.043 0.00 0.18 
0.344 0.00 0.21 
0.095 0.00 0.23 
0.004 0.00 0.14 
0.076 0.00 0.22 
0.015 0.00 0.17 
0.038 0.00 0.20 
0.130 0.00 0.25 
0.351 0.00 0.15 
0.209 0.00 0.41 
0.172 0.00 0.36 
0.352 0.00 0.19 
0.156 0.00 0.31 
0.349 0.00 0.17 
0.165 0.00 0.40 
0.122 0.00 0.26 
0.072 0.00 0.17 
0.336 0.00 0.21 
0.057 0.04 0.17 
0.162 0.00 0.38 
0.142 0.00 0.30 
0.182 0.00 0.33 
0.194 0.00 0.37 
0.239 0.00 0.36 
0.028 0.00 0.13 
0.264 0.00 0.32 
0.126 0.00 0.25 
0.092 0.00 0.22 
0.323 0.01 0.20 
0.070 0.00 0.16 
0.130 0.00 0.26 
0.128 0.00 0.23 
0.015 0.00 0.17 
0.316 0.00 0.22 
0.106 0.00 0.24 
0.173 0.00 0.31 
0.131 0.00 0.31 
0.320 0.22 0.18 
0.238 0.00 0.36 
0.067 0.00 0.18 
0.320 0.00 0.25 
0.169 0.00 0.36 
0.261 0.00 0.37 
0.069 0.00 0.22 
0.290 0.00 0.30 
0.038 0.00 0.18 
0.343 0.00 0.17 
0.053 0.00 0.17 
0.126 0.00 0.27 
0.260 0.00 0.32 
0.134 0.00 0.36 
0.328 0.00 0.22 
0.075 0.00 0.22 
0.034 0.00 0.20 
0.018 0.00 0.19 
0.305 0.00 0.28 
0.122 0.00 0.26 
0.179 0.00 0.37 
0.268 0.00 0.30 
0.315 0.00 0.21 
0.167 0.00 0.37 
0.146 0.00 0.28 
0.248 0.00 0.33 
0.136 0.00 0.26 
0.363 0.00 0.17 
0.013 0.00 0.13 
0.281 0.00 0.36 
0.289 0.00 0.29 
0.305 0.00 0.24 
0.280 0.00 0.32 
0.165 0.00 0.36 
0.074 0.00 0.19 
0.163 0.00 0.34 
0.129 0.00 0.26 
0.045 0.00 0.14 
0.026 0.00 0.08 
0.068 0.00 0.22 
0.172 0.00 0.33 
0.050 0.00 0.18 
0.114 0.00 0.27 
0.189 0.00 0.35 
0.054 0.00 0.15 
0.016 0.00 0.15 
0.017 0.69 0.17 
0.280 0.00 0.28 
0.026 0.00 0.18 
0.071 0.00 0.16 
0.245 0.00 0.34 
0.179 0.00 0.38 
0.179 0.00 0.35 
0.203 0.00 0.38 
0.291 0.00 0.23 
0.242 0.00 0.37 
0.283 0.00 0.34 
0.117 0.00 0.25 
0.071 0.00 0.20 
0.252 0.00 0.32 
0.293 0.00 0.32 
0.049 0.00 0.11 
0.206 0.00 0.38 
0.269 0.00 0.33 
0.181 0.00 0.36 
0.033 0.00 0.17 
0.316 0.00 0.23 
0.277 0.00 0.31 
0.102 0.00 0.27 
0.335 0.51 0.15 
0.225 0.00 0.39 
0.110 0.00 0.20 
0.245 0.00 0.36 
0.092 0.00 0.27 
0.057 0.00 0.15 
0.300 0.00 0.28 
0.216 0.00 0.35 
0.067 0.00 0.17 
0.077 0.00 0.21 
0.294 0.00 0.30 
0.342 0.00 0.22 
0.165 0.00 0.33 
0.360 0.00 0.08 
0.336 0.06 0.15 
0.344 0.00 0.16 
0.102 0.00 0.35 
0.359 0.00 0.18 
0.203 0.00 0.38 
0.058 0.07 0.18 
0.003 0.00 0.11 
0.334 0.00 0.13 
0.052 0.00 0.18 
0.210 0.00 0.39 
0.030 0.00 0.19 
0.012 0.00 0.13 
0.272 0.00 0.32 
0.229 0.00 0.39 
0.332 0.00 0.23 
0.175 0.00 0.33 
0.105 0.00 0.17 
0.074 0.00 0.14 
0.250 0.00 0.38 
0.144 0.00 0.33 
0.360 0.00 0.19 
0.348 0.00 0.18 
0.044 0.00 0.14 
0.273 0.00 0.30 
0.062 0.00 0.21 
0.152 0.00 0.34 
0.205 0.00 0.39 
0.191 0.00 0.41 
0.271 0.00 0.25 
0.291 0.00 0.34 
0.338 0.00 0.13 
0.001 0.00 0.17 
0.176 0.00 0.34 
0.068 0.00 0.24 
0.174 0.00 0.33 
0.253 0.00 0.36 
0.233 0.00 0.39 
0.270 0.00 0.34 
0.296 0.00 0.27 
0.101 0.00 0.14 
0.255 0.00 0.30 
0.265 0.00 0.36 
0.361 0.05 0.17 
0.035 0.00 0.18 
0.265 0.00 0.31 
0.323 0.02 0.21 
0.136 0.00 0.40 
0.149 0.00 0.30 
0.231 0.00 0.34 
0.128 0.00 0.36 
0.248 0.00 0.37 
0.092 0.00 0.22 
0.039 0.00 0.14 
0.340 0.01 0.20 
0.246 0.00 0.33 
0.006 0.00 0.15 
0.188 0.00 0.35 
0.095 0.00 0.20 
0.340 0.00 0.21 
0.260 0.00 0.34 
0.203 0.00 0.38 
0.247 0.00 0.34 
0.235 0.00 0.39 
0.242 0.00 0.34 
0.054 0.00 0.19 
0.309 0.00 0.24 
0.136 0.00 0.28 
0.126 0.00 0.30 
0.320 0.00 0.24 
0.244 0.00 0.34 
0.049 0.00 0.16 
0.072 0.00 0.18 
0.107 0.00 0.28 
0.190 0.00 0.35 
0.007 0.00 0.17 
0.227 0.00 0.36 
0.326 0.00 0.22 
0.163 0.00 0.37 
0.148 0.00 0.35 
0.364 0.00 0.17 
0.094 0.00 0.23 
0.329 0.00 0.18 
0.212 0.00 0.37 
0.331 0.00 0.22 
0.272 0.00 0.30 
0.253 0.00 0.34 
0.335 0.00 0.28 
0.310 0.00 0.31 
0.336 0.00 0.21 
0.275 0.00 0.31 
0.128 0.00 0.25 
0.060 0.00 0.22 
0.268 0.00 0.31 
0.005 0.00 0.19 
0.079 0.00 0.24 
0.126 0.00 0.29 
0.044 0.00 0.18 
0.323 0.00 0.28 
0.342 0.00 0.17 
0.197 0.00 0.33 
0.269 0.00 0.35 
0.361 0.00 0.22 
0.123 0.00 0.27 
0.330 0.00 0.21 
0.061 0.00 0.18 
0.358 0.03 0.16 
0.346 0.00 0.13 
0.229 0.00 0.36 
0.215 0.00 0.37 
0.075 0.01 0.17 
0.210 0.00 0.35 
0.148 0.00 0.37 
0.347 0.00 0.17 
0.170 0.00 0.34 
0.081 0.00 0.20 
0.314 0.00 0.23 
0.204 0.00 0.39 
0.182 0.00 0.38 
0.146 0.00 0.34 
0.165 0.00 0.36 
0.315 0.00 0.21 
0.173 0.00 0.37 
0.187 0.00 0.38 
0.292 0.00 0.28 
0.159 0.00 0.33 
0.235 0.00 0.37 
0.235 0.00 0.34 
0.270 0.00 0.35 
0.362 0.00 0.20 
0.039 0.00 0.20 
0.224 0.00 0.35 
0.251 0.00 0.36 
0.263 0.00 0.37 
0.021 0.00 0.19 
0.220 0.00 0.38 
0.235 0.00 0.34 
0.139 0.00 0.36 
0.272 0.00 0.33 
0.281 0.00 0.29 
0.234 0.00 0.33 
0.330 0.00 0.20 
0.207 0.00 0.39 
0.292 0.00 0.22 
0.192 0.00 0.36 
0.173 0.00 0.37 
0.124 0.00 0.25 
0.165 0.00 0.35 
0.138 0.00 0.27 
0.239 0.00 0.38 
0.044 0.00 0.13 
0.329 0.00 0.21 
0.153 0.00 0.34 
0.326 0.00 0.25 
0.335 0.00 0.13 
0.007 0.00 0.19 
0.259 0.00 0.32 
0.019 0.00 0.17 
0.087 0.00 0.22 
0.291 0.00 0.34 
0.006 0.05 0.17 
0.005 0.00 0.11 
0.001 0.00 0.19 
0.339 0.00 0.15 
0.131 0.00 0.25 
0.282 0.00 0.28 
0.044 0.00 0.21 
0.207 0.00 0.35 
0.211 0.00 0.42 
0.337 0.00 0.20 
0.356 0.00 0.19 
0.117 0.00 0.31 
0.336 0.00 0.22 
0.323 0.00 0.22 
0.326 0.20 0.25 
0.228 0.00 0.35 
0.154 0.00 0.32 
0.317 0.19 0.13 
0.121 0.00 0.28 
0.220 0.00 0.36 
0.282 0.00 0.28 
0.241 0.00 0.35 
0.330 0.00 0.20 
0.362 0.02 0.16 
0.222 0.00 0.35 
0.284 0.00 0.28 
0.137 0.00 0.27 
0.225 0.00 0.41 
0.136 0.00 0.31 
0.296 0.00 0.28 
0.354 0.10 0.17 
0.325 0.00 0.20 
0.099 0.00 0.24 
0.172 0.00 0.33 
0.156 0.00 0.34 
0.210 0.00 0.34 
0.049 0.00 0.18 
0.114 0.00 0.24 
0.134 0.00 0.25 
0.030 0.00 0.18 
0.319 0.00 0.22 
0.031 0.00 0.17 
0.312 0.00 0.28 
0.118 0.00 0.25 
0.207 0.00 0.42 
0.165 0.00 0.39 
0.102 0.00 0.31 
0.018 0.00 0.11 
0.364 0.01 0.15 
0.188 0.00 0.32 
0.313 0.00 0.24 
0.170 0.00 0.32 
0.040 0.00 0.15 
0.246 0.00 0.37 
0.305 0.12 0.23 
0.156 0.00 0.30 
0.284 0.00 0.31 
0.068 0.00 0.10 
0.158 0.00 0.30 
0.100 0.00 0.23 
0.156 0.00 0.31 
0.091 0.00 0.26 
0.064 0.00 0.20 
0.234 0.00 0.37 
0.263 0.00 0.30 
0.274 0.00 0.35 
0.227 0.00 0.37 
0.180 0.00 0.33 
0.312 0.00 0.25 
0.280 0.00 0.28 
0.167 0.00 0.33 
0.195 0.00 0.40 
0.016 0.00 0.14 
0.045 0.00 0.13 
0.130 0.00 0.21 
0.232 0.00 0.39 
0.277 0.00 0.32 
0.174 0.00 0.33 
0.248 0.00 0.31 
0.165 0.00 0.34 
0.102 0.00 0.22 
0.111 0.00 0.25 
0.196 0.00 0.36 
0.013 0.00 0.13 
0.236 0.00 0.38 
0.114 0.00 0.27 
0.332 0.00 0.18 
0.307 0.00 0.30 
0.264 0.00 0.38 
0.028 0.00 0.15 
0.277 0.00 0.30 
0.229 0.00 0.35 
0.231 0.00 0.39 
0.093 0.07 0.23 
0.351 0.00 0.18 
0.317 0.00 0.24 
0.226 0.00 0.40 
0.088 0.00 0.15 
0.100 0.00 0.23 
0.047 0.00 0.17 
0.271 0.00 0.32 
0.086 0.00 0.18 
0.289 0.00 0.25 
0.111 0.00 0.21 
0.222 0.00 0.36 
0.334 0.06 0.14 
0.120 0.00 0.26 
0.096 0.00 0.25 
0.304 0.00 0.22 
0.315 0.00 0.20 
0.229 0.00 0.35 
0.139 0.00 0.26 
0.303 0.00 0.27 
0.343 0.22 0.18 
0.156 0.00 0.30 
0.153 0.00 0.31 
0.041 0.00 0.16 
0.240 0.00 0.34 
0.303 0.00 0.22 
0.250 0.00 0.36 
0.061 0.00 0.15 
0.273 0.00 0.30 
0.048 0.00 0.17 
0.328 0.00 0.19 
0.295 0.00 0.21 
0.052 0.00 0.18 
0.220 0.00 0.37 
0.148 0.00 0.34 
0.301 0.00 0.27 
0.033 0.00 0.20 
0.046 0.00 0.15 
0.050 0.00 0.22 
0.107 0.00 0.20 
0.352 0.00 0.22 
0.163 0.00 0.32 
0.078 0.00 0.17 
0.082 0.00 0.15 
0.317 0.00 0.22 
0.226 0.00 0.36 
0.050 0.00 0.21 
0.282 0.00 0.30 
0.276 0.00 0.28 
0.147 0.00 0.35 
0.281 0.00 0.27 
0.170 0.00 0.38 
0.022 0.00 0.12 
0.152 0.00 0.30 
0.163 0.00 0.34 
0.128 0.00 0.29 
0.171 0.00 0.33 
0.245 0.00 0.36 
0.066 0.00 0.21 
0.278 0.00 0.30 
0.166 0.00 0.32 
0.337 0.02 0.21 
0.146 0.00 0.32 
0.105 0.00 0.24 
0.313 0.00 0.20 
0.259 0.00 0.35 
0.228 0.00 0.38 
0.157 0.00 0.33 
0.126 0.00 0.25 
0.193 0.00 0.38 
0.141 0.00 0.26 
0.323 0.00 0.22 
0.263 0.00 0.33 
0.019 0.00 0.16 
0.188 0.00 0.40 
0.293 0.00 0.26 
0.044 0.00 0.18 
0.315 0.00 0.23 
0.077 0.00 0.22 
0.096 0.00 0.26 
0.219 0.00 0.39 
0.066 0.00 0.18 
0.236 0.00 0.35 
0.104 0.00 0.23 
0.044 0.00 0.07 
0.101 0.00 0.24 
0.026 0.00 0.14 
0.271 0.00 0.37 
0.032 0.00 0.17 
0.189 0.00 0.37 
0.090 0.00 0.20 
0.323 0.00 0.17 
0.169 0.00 0.34 
0.134 0.00 0.30 
0.012 0.00 0.16 
0.153 0.00 0.30 
0.060 0.00 0.16 
0.099 0.01 0.22 
0.318 0.00 0.20 
0.014 0.00 0.18 
0.258 0.00 0.33 
0.026 0.00 0.17 
0.274 0.00 0.26 
0.129 0.00 0.29 
0.363 0.03 0.14 
0.029 0.00 0.16 
0.219 0.00 0.39 
0.171 0.00 0.36 
0.178 0.00 0.36 
0.149 0.00 0.32 
0.051 0.00 0.12 
0.333 0.00 0.26 
0.038 0.00 0.17 
0.099 0.00 0.23 
0.363 0.00 0.20 
0.218 0.00 0.42 
0.253 0.00 0.35 
0.234 0.00 0.38 
0.048 0.00 0.13 
0.141 0.00 0.35 
0.030 0.00 0.15 
0.220 0.01 0.38 
0.315 0.00 0.25 
0.178 0.00 0.31 
0.212 0.00 0.36 
0.229 0.00 0.40 
0.339 0.03 0.15 
0.063 0.00 0.20 
0.220 0.00 0.33 
0.167 0.00 0.32 
0.033 0.00 0.19 
0.167 0.00 0.32 
0.006 0.00 0.18 
0.348 0.00 0.17 
0.347 0.00 0.15 
0.283 0.00 0.32 
0.257 0.00 0.31 
0.110 0.00 0.23 
0.333 0.00 0.18 
0.112 0.00 0.26 
0.288 0.00 0.28 
0.100 0.00 0.24 
0.018 0.00 0.18 
0.098 0.00 0.15 
0.060 0.00 0.15 
0.356 0.00 0.18 
0.305 0.00 0.26 
0.292 0.00 0.24 
0.167 0.00 0.32 
0.255 0.00 0.35 
0.344 0.12 0.16 
0.341 0.12 0.19 
0.280 0.00 0.34 
0.016 0.00 0.14 
0.139 0.00 0.26 
0.304 0.00 0.24 
0.086 0.00 0.24 
0.181 0.00 0.39 
0.221 0.00 0.41 
0.186 0.00 0.39 
0.049 0.00 0.14 
0.043 0.00 0.16 
0.121 0.00 0.25 
0.112 0.00 0.22 
0.213 0.00 0.39 
0.055 0.00 0.22 
0.221 0.00 0.39 
0.332 0.03 0.23 
0.114 0.00 0.21 
0.311 0.00 0.24 
0.148 0.00 0.39 
0.167 0.00 0.32 
0.054 0.00 0.19 
0.046 0.00 0.16 
0.034 0.00 0.15 
0.054 0.00 0.22 
0.146 0.00 0.28 
0.298 0.00 0.26 
0.178 0.00 0.36 
0.047 0.00 0.15 
0.289 0.00 0.27 
0.184 0.00 0.34 
0.218 0.00 0.36 
0.127 0.00 0.23 
0.070 0.00 0.22 
0.349 0.00 0.20 
0.222 0.00 0.37 
0.349 0.00 0.19 
0.149 0.00 0.32 
0.275 0.00 0.28 
0.243 0.00 0.38 
0.152 0.00 0.31 
0.307 0.00 0.29 
0.242 0.00 0.37 
0.086 0.00 0.15 
0.140 0.00 0.29 
0.346 0.00 0.17 
0.100 0.00 0.21 
0.328 0.00 0.20 
0.228 0.00 0.36 
0.279 0.00 0.29 
0.244 0.00 0.33 
0.127 0.00 0.31 
0.083 0.00 0.20 
0.270 0.00 0.33 
0.267 0.00 0.31 
0.186 0.00 0.39 
0.010 0.00 0.17 
0.362 0.09 0.17 
0.074 0.00 0.22 
0.229 0.00 0.38 
0.320 0.29 0.25 
0.113 0.00 0.25 
0.314 0.00 0.18 
0.081 0.00 0.15 
0.039 0.01 0.18 
0.182 0.00 0.38 
0.251 0.00 0.35 
0.061 0.00 0.21 
0.241 0.00 0.38 
0.143 0.00 0.27 
0.290 0.00 0.26 
0.241 0.00 0.39 
0.135 0.00 0.38 
0.218 0.00 0.38 
0.051 0.00 0.17 
0.144 0.00 0.30 
0.096 0.00 0.27 
0.169 0.00 0.36 
0.236 0.00 0.37 
0.140 0.00 0.37 
0.083 0.00 0.20 
0.304 0.00 0.27 
0.198 0.00 0.36 
0.349 0.04 0.14 
0.265 0.00 0.31 
0.162 0.00 0.34 
0.341 0.00 0.20 
0.315 0.00 0.26 
0.083 0.00 0.18 
0.202 0.00 0.40 
0.099 0.00 0.24 
0.242 0.00 0.34 
0.031 0.00 0.15 
0.243 0.00 0.35 
0.009 0.00 0.19 
0.280 0.00 0.30 
0.312 0.00 0.25 
0.066 0.00 0.15 
0.281 0.00 0.30 
0.282 0.00 0.28 
0.181 0.00 0.37 
0.319 0.00 0.13 
0.100 0.00 0.19 
0.206 0.00 0.42 
0.120 0.00 0.27 
0.238 0.00 0.36 
0.137 0.00 0.28 
0.030 0.08 0.13 
0.062 0.00 0.13 
0.176 0.00 0.38 
0.284 0.00 0.26 
0.173 0.00 0.35 
0.028 0.00 0.11 
0.291 0.00 0.25 
0.089 0.00 0.23 
0.193 0.00 0.39 
0.345 0.01 0.13 
0.072 0.00 0.18 
0.081 0.00 0.18 
0.188 0.00 0.36 
0.014 0.00 0.17 
0.089 0.00 0.24 
0.015 0.00 0.16 
0.243 0.00 0.38 
0.140 0.00 0.32 
0.329 0.00 0.22 
0.086 0.00 0.22 
0.295 0.00 0.25 
0.127 0.00 0.30 
0.244 0.00 0.35 
0.279 0.00 0.34 
0.185 0.00 0.33 
0.119 0.00 0.26 
0.263 0.00 0.32 
0.193 0.00 0.41 
0.198 0.00 0.41 
0.041 0.00 0.17 
0.109 0.00 0.31 
0.077 0.00 0.19 
0.208 0.00 0.39 
0.163 0.00 0.36 
0.117 0.00 0.23 
0.188 0.00 0.34 
0.289 0.00 0.24 
0.354 0.05 0.19 
0.284 0.00 0.29 
